,Hotel Name,Address,Rating (5),Price (2)
5988,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5989,Fountain House,HG West Pune,4.4,1500
5990,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5991,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5992,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5993,Little Italy,"IS Nagar, West Pune",4.1,1500
5994,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5995,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5996,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5997,Madeline,"MS Nagar, West Pune",4.4,900
5998,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5999,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6000,Mughal's,"MF Road, West Pune",5.0,1000
6001,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6002,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6003,High Garden,"GS Bapat Road, West Pune",4.2,1000
6004,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6005,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6006,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6007,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6008,Wok Toss,TG West Pune,4.7,1000
6009,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6010,Fountain House,HG West Pune,4.4,1500
6011,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6012,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6013,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6014,Little Italy,"IS Nagar, West Pune",4.1,1500
6015,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6016,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6017,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6018,Madeline,"MS Nagar, West Pune",4.4,900
6019,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6020,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6021,Mughal's,"MF Road, West Pune",5.0,1000
6022,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6023,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6024,High Garden,"GS Bapat Road, West Pune",4.2,1000
6025,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6026,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6027,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6028,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6029,Wok Toss,TG West Pune,4.7,1000
6030,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6031,Fountain House,HG West Pune,4.4,1500
6032,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6033,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6034,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6035,Little Italy,"IS Nagar, West Pune",4.1,1500
6036,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6037,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6038,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6039,Madeline,"MS Nagar, West Pune",4.4,900
6040,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6041,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6042,Mughal's,"MF Road, West Pune",5.0,1000
6043,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6044,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6045,High Garden,"GS Bapat Road, West Pune",4.2,1000
6046,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6047,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6048,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6049,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6050,Wok Toss,TG West Pune,4.7,1000
6051,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6052,Fountain House,HG West Pune,4.4,1500
6053,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6054,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6055,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6056,Little Italy,"IS Nagar, West Pune",4.1,1500
6057,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6058,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6059,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6060,Madeline,"MS Nagar, West Pune",4.4,900
6061,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6062,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6063,Mughal's,"MF Road, West Pune",5.0,1000
6064,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6065,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6066,High Garden,"GS Bapat Road, West Pune",4.2,1000
6067,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6068,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6069,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6070,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6071,Wok Toss,TG West Pune,4.7,1000
6072,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6073,Fountain House,HG West Pune,4.4,1500
6074,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6075,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6076,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6077,Little Italy,"IS Nagar, West Pune",4.1,1500
6078,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6079,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6080,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6081,Madeline,"MS Nagar, West Pune",4.4,900
6082,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6083,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6084,Mughal's,"MF Road, West Pune",5.0,1000
6085,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6086,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6087,High Garden,"GS Bapat Road, West Pune",4.2,1000
6088,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6089,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6090,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6091,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6092,Wok Toss,TG West Pune,4.7,1000
6093,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6094,Fountain House,HG West Pune,4.4,1500
6095,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6096,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6097,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6098,Little Italy,"IS Nagar, West Pune",4.1,1500
6099,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6100,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6101,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6102,Madeline,"MS Nagar, West Pune",4.4,900
6103,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6104,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6105,Mughal's,"MF Road, West Pune",5.0,1000
6106,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6107,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6108,High Garden,"GS Bapat Road, West Pune",4.2,1000
6109,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6110,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6111,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6112,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6113,Wok Toss,TG West Pune,4.7,1000
6114,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6115,Fountain House,HG West Pune,4.4,1500
6116,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6117,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6118,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6119,Little Italy,"IS Nagar, West Pune",4.1,1500
6120,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6121,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6122,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6123,Madeline,"MS Nagar, West Pune",4.4,900
6124,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6125,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6126,Mughal's,"MF Road, West Pune",5.0,1000
6127,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6128,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6129,High Garden,"GS Bapat Road, West Pune",4.2,1000
6130,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6131,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6132,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6133,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6134,Wok Toss,TG West Pune,4.7,1000
6135,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6136,Fountain House,HG West Pune,4.4,1500
6137,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6138,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6139,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6140,Little Italy,"IS Nagar, West Pune",4.1,1500
6141,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6142,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6143,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6144,Madeline,"MS Nagar, West Pune",4.4,900
6145,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6146,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6147,Mughal's,"MF Road, West Pune",5.0,1000
6148,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6149,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6150,High Garden,"GS Bapat Road, West Pune",4.2,1000
6151,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6152,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6153,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6154,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6155,Wok Toss,TG West Pune,4.7,1000
6156,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6157,Fountain House,HG West Pune,4.4,1500
6158,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6159,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6160,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6161,Little Italy,"IS Nagar, West Pune",4.1,1500
6162,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6163,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6164,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6165,Madeline,"MS Nagar, West Pune",4.4,900
6166,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6167,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6168,Mughal's,"MF Road, West Pune",5.0,1000
6169,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6170,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6171,High Garden,"GS Bapat Road, West Pune",4.2,1000
6172,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6173,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6174,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6175,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6176,Wok Toss,TG West Pune,4.7,1000
6177,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6178,Fountain House,HG West Pune,4.4,1500
6179,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6180,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6181,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6182,Little Italy,"IS Nagar, West Pune",4.1,1500
6183,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6184,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6185,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6186,Madeline,"MS Nagar, West Pune",4.4,900
6187,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6188,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6189,Mughal's,"MF Road, West Pune",5.0,1000
6190,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6191,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6192,High Garden,"GS Bapat Road, West Pune",4.2,1000
6193,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6194,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6195,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6196,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6197,Wok Toss,TG West Pune,4.7,1000
6198,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6199,Fountain House,HG West Pune,4.4,1500
6200,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6201,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6202,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6203,Little Italy,"IS Nagar, West Pune",4.1,1500
6204,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6205,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6206,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6207,Madeline,"MS Nagar, West Pune",4.4,900
6208,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6209,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6210,Mughal's,"MF Road, West Pune",5.0,1000
6211,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6212,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6213,High Garden,"GS Bapat Road, West Pune",4.2,1000
6214,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6215,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6216,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6217,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6218,Wok Toss,TG West Pune,4.7,1000
6219,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6220,Fountain House,HG West Pune,4.4,1500
6221,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6222,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6223,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6224,Little Italy,"IS Nagar, West Pune",4.1,1500
6225,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6226,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6227,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6228,Madeline,"MS Nagar, West Pune",4.4,900
6229,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6230,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6231,Mughal's,"MF Road, West Pune",5.0,1000
6232,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6233,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6234,High Garden,"GS Bapat Road, West Pune",4.2,1000
6235,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6236,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6237,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6238,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6239,Wok Toss,TG West Pune,4.7,1000
6240,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6241,Fountain House,HG West Pune,4.4,1500
6242,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6243,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6244,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6245,Little Italy,"IS Nagar, West Pune",4.1,1500
6246,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6247,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6248,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6249,Madeline,"MS Nagar, West Pune",4.4,900
6250,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6251,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6252,Mughal's,"MF Road, West Pune",5.0,1000
6253,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6254,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6255,High Garden,"GS Bapat Road, West Pune",4.2,1000
6256,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6257,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
6258,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6259,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6260,Wok Toss,TG West Pune,4.7,1000
6261,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6262,Fountain House,HG West Pune,4.4,1500
6263,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6264,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6265,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6266,Little Italy,"IS Nagar, West Pune",4.1,1500
6267,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6268,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6269,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6270,Madeline,"MS Nagar, West Pune",4.4,900
6271,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6272,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
6273,Mughal's,"MF Road, West Pune",5.0,1000
6274,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6275,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
